actual,predicted
165,201.528503418
250,243.8993225098
180,153.4124298096
110,105.3896408081
150,137.6777191162
95,78.1355514526
55,32.1900405884
250,264.0225524902
150,131.1641235352
100,92.2878036499
135,131.1811065674
90,80.8379898071
675,725.8257446289
60,46.3305130005
100,95.1671981812
90,34.6370010376
90,62.0136947632
30,26.7327957153
75,63.391242981
160,153.9269714355
75,65.0827255249
40,31.6807327271
750,776.9502563477
160,131.9855804443
215,240.5375976562
150,194.2529602051
45,30.5803909302
675,820.4680175781
105,279.2014465332
225,236.1227111816
15,33.3738479614
60,41.4679641724
150,141.9582519531
85,85.4151077271
350,361.506439209
165,183.7519378662
1000,1122.3376464844
120,112.134147644
30,26.8318862915
200,211.5199584961
250,261.5677185059
110,115.5887069702
120,114.2918319702
200,232.0827636719
155,138.2917785645
275,298.2442321777
150,140.2281646729
60,27.3809280396
80,64.360496521
2000,2049.8493652344
500,474.726776123
40,30.7218399048
275,313.7102661133
55,99.9607162476
50,87.638633728
85,55.6865615845
300,320.7336730957
105,91.0029373169
160,202.807434082
70,57.9900588989
70,60.5985183716
90,75.354850769
655,756.0885009766
500,373.2514343262
255,253.81980896
125,108.9013137817
500,530.9400634766
35,64.2028579712
100,100.949256897
600,524.7909545898
120,322.5036621094
65,61.024848938
70,60.2431869507
100,193.1923675537
115,137.6027526855
100,96.0341262817
40,30.622718811
350,341.820892334
150,135.3125152588
35,27.5629348755
100,84.0764083862
35,27.0952529907
210,589.6055297852
55,42.8731155396
35,34.6925430298
40,37.8514175415
1000,989.5938720703
40,37.8514175415
35,31.5780410767
1000,989.6929931641
50,100.3820877075
50,41.1917495728
215,239.3006286621
20,52.8409042358
105,98.3573989868
30,29.9315872192
1175,1154.5112304688
60,44.2251663208
50,39.6484451294
70,64.1468582153
110,109.7366256714
50,75.7286300659
95,175.243850708
890,910.9113769531
200,295.8225097656
35,30.9191360474
350,278.1848754883
155,148.8680114746
60,98.1463851929
60,173.1180114746
30,30.4932327271
200,172.4114532471
125,123.9689712524
250,247.8434143066
225,249.2637786865
95,76.7089614868
350,263.4481201172
235,239.6900787354
110,149.5818634033
350,386.2033691406
325,299.8330993652
25,152.4731292725
25,111.8816604614
80,62.4462356567
45,73.6042098999
40,27.1683425903
200,206.6862030029
85,102.3359451294
115,112.134147644
20,-42.4183273315
50,49.3654708862
90,102.6333847046
130,147.5305938721
285,301.6806335449
65,54.0073318481
75,62.639289856
100,87.3691635132
105,102.1625900269
50,36.0810623169
30,59.5495376587
80,77.1800460815
250,275.3535766602
40,33.7407913208
160,157.3730316162
50,104.5858383179
160,187.013168335
100,87.6730880737
250,262.5266418457
275,291.5464782715
90,84.9455032349
140,251.3486785889
125,143.8775939941
390,275.3286132812
150,141.8751220703
435,474.3796081543
50,43.3378067017
50,38.1011734009
50,42.0102920532
700,695.8748779297
75,69.6890792847
45,34.3677139282
270,293.5476379395
295,326.104309082
150,293.2298278809
200,194.8464050293
350,427.0014953613
200,198.0693054199
450,422.7424316406
650,658.7407836914
80,102.5162887573
205,167.436706543
100,90.1685562134
400,366.9237060547
120,123.9148788452
300,278.6511230469
160,157.1878356934
130,136.4247741699
250,241.4763031006
355,399.8641967773
20,111.8816604614
15,114.3718338013
200,199.7631072998
200,199.2333374023
250,291.117401123
170,176.1916809082
280,275.4354248047
1200,1145.9769287109
90,89.3518753052
85,93.6918106079
50,76.687538147
85,97.6914596558
85,93.6918106079
85,97.6914596558
85,93.7909164429
85,97.6914596558
155,202.4904327393
225,210.9423980713
300,295.5618896484
90,92.4860458374
100,94.4617233276
85,88.5855178833
25,200.0137023926
15,111.8816604614
120,110.7296066284
200,206.8570098877
185,204.9442138672
165,165.1278839111
165,158.2341003418
215,205.3480682373
200,162.0850219727
215,205.3480682373
215,205.3480682373
30,86.9267349243
120,98.1463851929
285,228.0547027588
30,26.7327957153
300,232.8842468262
80,80.846534729
80,60.7703170776
170,169.4505310059
140,135.4385070801
140,129.8737792969
295,324.2218322754
95,101.357673645
200,167.6725158691
200,158.4236907959
70,38.6004714966
395,375.3459472656
275,178.8460540771
110,90.6375198364
200,199.6640014648
1450,1374.94921875
45,76.3335037231
360,376.2509460449
350,331.9621887207
250,219.2398223877
150,159.3995819092
100,188.6660919189
90,83.972114563
250,259.9024047852
165,162.7748260498
100,102.9011154175
195,201.5261230469
520,514.548034668
145,126.1924972534
1100,1091.3117675781
225,234.2020721436
35,37.3726272583
80,76.4558029175
75,151.5932922363
265,319.9598693848
350,388.0375671387
750,827.3619384766
500,404.415222168
120,138.3561706543
65,52.6721878052
75,128.7110900879
160,138.3908843994
45,30.5803909302
20,69.2004470825
120,111.6885147095
275,243.1522216797
85,85.514213562
150,167.2710418701
100,86.9267654419
75,81.8993911743
200,205.5372161865
225,166.5192108154
400,275.2342834473
35,63.2703018188
300,299.4218139648
600,479.6412658691
150,153.4928436279
95,77.1766586304
395,470.4932861328
145,124.4030990601
55,34.0859146118
50,40.2987136841
115,102.6675033569
250,232.1087341309
110,99.1572799683
100,105.8452682495
150,139.224105835
800,764.4233398438
25,32.4937515259
150,223.1651153564
75,62.4323348999
280,305.6566467285
150,182.8714904785
170,203.6049194336
65,112.4686813354
35,30.4564285278
445,290.2548217773
400,385.5378417969
40,71.1497116089
185,166.3581695557
820,745.3528442383
130,137.9490203857
85,87.0418624878
300,304.541809082
500,452.1858520508
75,77.2791519165
70,74.1274490356
50,37.9725112915
125,123.4064559937
380,334.7656555176
60,46.5094833374
150,132.590713501
275,267.8999328613
2850,3112.3591308594
525,429.8475646973
500,491.6771850586
500,455.3872070312
180,208.1906280518
100,87.6437911987
750,685.7736816406
15,-7.2176132202
2050,1934.9718017578
25,33.3738479614
15,31.4431838989
25,80.9144363403
195,217.9012145996
100,99.9556350708
65,56.404624939
890,913.1907958984
120,100.2656173706
50,75.8277359009
400,352.9619750977
150,199.3340148926
890,863.4332885742
250,278.3107299805
355,399.8641967773
180,209.5691070557
250,239.3570709229
145,146.0959320068
120,117.9583053589
75,58.8788528442
85,82.7502670288
1000,940.2065429688
200,177.3438262939
165,208.4558563232
60,102.8289108276
65,70.5017318726
100,93.9709243774
100,84.4721755981
375,313.7163085938
225,234.2020721436
2400,2162.2783203125
125,137.1144256592
175,204.1732940674
155,142.5263977051
850,830.1928100586
275,297.3914794922
150,127.9704818726
105,95.1637954712
135,147.5305938721
125,124.3532028198
100,97.0567092896
125,124.7849502563
400,360.2638244629
750,793.8991699219
175,155.8688201904
250,240.3159790039
150,147.4449615479
80,66.9586257935
80,71.7817306519
90,187.4348754883
700,816.0646362305
450,439.670135498
50,35.9819412231
140,136.6645355225
900,788.283996582
200,164.2042541504
35,30.4514541626
125,145.1222076416
100,210.8418731689
450,467.8352966309
30,70.2608413696
85,79.2958908081
175,165.2969512939
80,77.2791519165
120,117.9583053589
60,44.2112808228
30,29.1300735474
225,197.1941680908
85,77.0775527954
35,27.5629348755
135,151.3573303223
155,131.560333252
340,340.4187316895
80,81.8002853394
35,34.1837234497
40,72.1086196899
40,75.1018753052
65,63.9664840698
55,82.3888473511
2500,2648.28515625
500,518.2911376953
2800,2655.099609375
295,298.5570983887
60,92.0169448853
100,93.8893508911
65,54.0212173462
1900,277.7146911621
100,156.3112030029
100,96.6733474731
115,103.8329849243
125,356.1809387207
90,80.7440261841
240,218.2049255371
200,173.42628479
45,44.1992263794
120,158.4125671387
240,214.0416717529
110,97.8662185669
75,64.5515823364
225,220.3406982422
100,194.5086669922
50,36.0810623169
500,476.5825500488
355,349.1168212891
110,102.4056472778
60,47.2674789429
80,74.1429672241
85,175.3429718018
1170,1133.8687744141
1170,1133.7600097656
2100,1996.6574707031
350,300.471496582
150,138.0637664795
500,518.2911376953
490,511.013092041
450,450.1953125
120,124.0139846802
270,325.3106689453
180,201.1978912354
140,136.7636413574
35,28.5218582153
600,622.9261474609
170,170.4094390869
350,455.1359863281
295,296.0276794434
150,193.3057403564
350,399.8641967773
300,327.594543457
150,151.1274261475
60,92.9758377075
60,43.2523880005
85,239.556854248
120,112.134147644
300,264.523223877
105,94.2049026489
320,373.2875976562
40,30.622718811
195,201.0827941895
60,45.3716201782
135,134.5612792969
135,136.2152404785
195,250.8365325928
120,115.7015151978
50,51.3856124878
80,77.2791519165
75,80.378944397
175,153.9020385742
70,57.9900588989
70,69.3282546997
70,69.3282546997
70,79.3772964478
350,414.4839172363
125,136.0644683838
175,186.9866638184
75,75.6760025024
100,99.665184021
550,523.5485229492
120,107.4943161011
185,183.4192962646
85,80.8939743042
75,68.3970108032
750,819.4472045898
85,75.7234420776
135,134.9195251465
150,130.6660766602
40,69.9893875122
190,162.860458374
80,71.1497116089
200,215.0465698242
150,136.2521972656
40,42.742225647
200,177.0562438965
150,124.3039932251
55,91.4018783569
40,30.7218399048
40,32.5141677856
85,88.0235671997
40,49.5479812622
150,133.3569641113
125,208.6012878418
700,820.5950317383
135,105.4549331665
65,164.998840332
90,78.1355514526
90,78.3481063843
120,123.0550918579
100,99.0396957397
650,606.1328125
155,130.0897216797
30,30.7434768677
100,85.9722671509
90,77.1766586304
250,236.6441650391
125,125.7193527222
165,186.9866638184
125,141.0650787354
100,99.0396957397
350,346.9515686035
45,31.5392837524
190,198.446975708
675,817.3898925781
25,-14.0489730835
400,388.542755127
150,158.9362487793
60,57.0559005737
80,76.3349685669
150,136.5216674805
300,327.594543457
750,685.7736816406
200,182.452331543
200,437.1318054199
85,73.1365127563
50,83.1411361694
85,85.514213562
130,155.9313201904
300,303.1839294434
75,60.998085022
60,44.2112808228
125,114.6818771362
75,69.0304794312
45,36.8782119751
100,86.6150741577
50,36.0810623169
105,101.0598220825
95,91.6493301392
100,84.0764083862
50,42.3788833618
175,200.5940093994
3545,3231.939453125
3260,3103.2470703125
725,773.0629882812
40,78.043510437
85,118.8729476929
215,200.506072998
120,266.9260864258
395,410.651184082
135,136.6805114746
155,164.0487365723
350,394.9606933594
500,543.6235961914
275,219.6853942871
110,99.2563858032
110,110.0398483276
150,142.4402008057
110,103.782661438
200,158.4236907959
50,108.2901229858
200,199.0184326172
110,95.4959487915
100,102.3005599976
100,102.3005599976
100,88.5109329224
100,93.9428787231
190,168.5605316162
1050,962.0131225586
200,195.0466003418
115,127.4822463989
65,55.7579727173
150,142.4402008057
1350,1303.5170898438
1700,1725.2254638672
140,159.3995819092
85,80.8939743042
145,143.9632263184
160,157.5577697754
270,268.9444580078
150,128.0644378662
175,209.4700012207
200,198.3149719238
1000,951.5463256836
110,185.6772460938
300,259.5987243652
100,86.7141799927
75,81.8002853394
1750,1747.9266357422
150,128.929397583
1500,1440.6903076172
600,570.9324951172
1750,1751.6839599609
1750,1751.6839599609
1675,1734.1527099609
150,143.4223632812
30,26.8318862915
50,191.5155944824
395,361.4604492188
200,194.9769439697
70,57.0311508179
75,90.8184585571
60,52.4005813599
130,164.8536987305
4110,4225.3647460938
230,219.5236816406
500,471.9533996582
100,90.6387557983
40,32.6132888794
150,139.7558898926
150,143.9766998291
115,126.9666671753
190,220.9088439941
35,87.4401168823
150,170.8384246826
30,40.1163101196
145,145.4685821533
200,186.4559631348
75,156.9428863525
250,240.5446929932
35,27.5629348755
150,142.4402008057
120,108.8116531372
90,85.8786849976
30,26.8318862915
800,735.3268432617
50,76.7866439819
70,60.017829895
100,128.6318817139
695,590.9541015625
100,102.0187301636
160,140.5212860107
70,74.2213973999
60,107.6690139771
130,149.0081939697
9640,8829.8671875
350,306.3114013672
100,79.838432312
400,362.3746032715
125,137.1092681885
320,282.6011352539
850,824.9811401367
250,259.7135620117
350,353.2035522461
100,87.6437911987
75,80.8938674927
55,36.6033401489
80,119.2355880737
220,234.1465606689
75,63.292137146
350,377.1223754883
265,290.564453125
135,147.7899627686
150,133.7704315186
80,58.8788528442
350,344.3547363281
120,114.2918319702
1000,952.6185913086
1000,952.6185913086
1000,945.7688598633
1000,948.8612670898
1000,952.6185913086
1000,952.6185913086
1000,952.6185913086
1090,1107.1702880859
1090,1103.3138427734
1090,1107.1702880859
1090,1107.1702880859
1090,1107.1702880859
1090,1107.1702880859
1090,1103.4129638672
85,77.1766586304
300,301.1863708496
85,215.2921142578
100,186.5468597412
85,101.45677948
100,103.7260360718
130,118.5400772095
600,537.5520019531
145,165.7562408447
100,112.791053772
100,102.3996658325
150,133.4479370117
150,133.4479370117
150,133.0793609619
150,133.4479370117
150,133.4479370117
150,133.4479370117
360,365.8272705078
150,133.4479370117
100,103.0503921509
50,37.0399551392
70,62.6047592163
310,302.9215087891
75,64.6594161987
300,300.3553466797
675,789.3728637695
190,148.7467346191
95,87.154548645
75,72.7675857544
295,291.8237609863
145,164.8188018799
200,171.8405456543
85,113.1119766235
25,27.6916885376
25,30.6062088013
400,391.5616455078
150,136.5487823486
400,340.1385803223
35,27.4638442993
215,165.2820129395
300,301.0256652832
80,89.1089859009
45,32.3771438599
300,269.3640441895
305,269.2649230957
210,200.071182251
300,269.2649230957
35,27.5629348755
645,598.4887695312
90,77.1766586304
45,66.7899703979
150,134.7099609375
100,99.3167495728
200,174.4315795898
130,112.5626449585
100,78.9058761597
80,80.747428894
150,135.0064544678
180,193.9199523926
425,273.3897094727
100,116.3935165405
35,62.3113937378
35,72.637840271
170,156.1148529053
180,201.1684265137
750,660.1427612305
300,298.390411377
235,248.5648040771
60,40.7569046021
60,104.3739547729
50,90.2481155396
150,137.1342773438
115,104.7918930054
445,442.778503418
90,83.7091751099
150,134.5249176025
135,123.9524002075
140,126.4845199585
90,85.6265640259
210,222.7515411377
250,256.7570800781
150,135.5478057861
150,129.0233459473
200,208.5820617676
80,162.852722168
150,179.4356689453
600,535.6207885742
50,49.3654708862
120,114.1542739868
300,301.8330383301
625,678.6446533203
90,90.2419204712
20,36.5424880981
80,59.9368667603
160,178.2856445312
350,411.7515258789
115,96.9060592651
200,186.0674438477
150,141.1870727539
200,174.5306854248
250,245.9891815186
150,133.4479370117
150,133.4479370117
80,162.852722168
100,90.8855361938
85,80.8939743042
95,107.2934188843
370,290.7629394531
80,68.9313735962
80,62.540184021
75,71.2043685913
215,184.0333099365
180,162.8739318848
3270,3489.3127441406
250,241.2686157227
180,167.4161834717
245,273.361328125
300,286.911315918
350,366.4014282227
175,280.6624450684
160,147.4039001465
490,523.0873413086
145,112.553352356
65,58.7641830444
200,207.7462615967
185,196.2070922852
450,445.2149963379
180,160.1653442383
200,194.632522583
100,86.7141799927
425,399.1374206543
65,54.0073318481
45,37.5613479614
700,813.7178344727
150,293.5010375977
130,107.293006897
40,37.2682266235
75,78.2380599976
25,45.1540603638
65,55.1731796265
250,200.0169067383
120,95.0102005005
165,194.7766113281
100,92.850227356
100,96.3184890747
160,121.8439865112
325,326.3016357422
400,373.3258361816
125,148.0860443115
55,118.7658462524
175,192.4047241211
650,577.3715820312
1200,1159.4195556641
200,197.5431976318
150,126.1924972534
135,131.5547637939
85,90.8671646118
90,86.3012161255
145,137.3326416016
150,135.3125152588
20,24.2373123169
70,62.6047592163
185,152.5474853516
50,40.602180481
695,781.7117919922
125,135.5627746582
55,33.2480545044
150,143.2948455811
150,132.590713501
2500,2663.3598632812
100,92.1972732544
60,106.8440170288
100,104.8155136108
80,73.2587966919
100,105.8452682495
300,329.7691345215
350,378.2139587402
225,228.1437835693
260,277.7730712891
200,193.8149719238
450,445.6469116211
100,94.9017868042
70,70.9420547485
55,36.2347488403
100,86.6150741577
30,32.0795669556
100,240.1473236084
100,76.7866439819
150,144.8365020752
85,74.7645339966
160,140.8139038086
80,69.0778579712
65,50.5529403687
125,138.3314971924
80,118.8254928589
220,249.2637786865
75,158.212890625
75,80.3572921753
80,79.0759048462
600,497.210357666
100,99.5237045288
290,307.359588623
120,99.1052780151
240,216.3090667725
30,30.8469924927
100,97.028678894
280,274.5454406738
65,100.5535354614
170,151.0054016113
200,146.7484893799
2505,2652.0424804688
130,139.0171508789
40,31.5816116333
140,136.411026001
130,180.2773895264
100,91.3051071167
85,92.7644119263
100,95.0322494507
150,163.1587524414
225,206.3600921631
55,39.4048538208
180,156.5625762939
100,90.0703811646
50,39.6484451294
175,155.5265197754
75,77.2791519165
100,93.8437728882
40,30.7218399048
1200,1149.2495117188
270,293.8171081543
190,195.2481842041
500,481.3986206055
150,179.7256011963
40,97.9975814819
70,70.4609603882
45,31.5392837524
230,218.7377166748
150,117.9050827026
150,145.8513183594
600,530.5892944336
200,188.1866760254
250,268.4958496094
55,158.0056762695
100,223.7182159424
35,28.5218582153
2600,2655.98828125
55,82.3888473511
100,76.687538147
150,130.084564209
40,31.6807327271
50,77.8478622437
120,116.3032302856
200,171.0980377197
100,89.7630233765
635,686.099609375
400,392.2408447266
120,122.3890304565
100,99.8800888062
120,117.8591995239
60,47.2630844116
50,35.9819412231
40,68.9313735962
190,217.5797424316
225,224.3368682861
220,286.0036315918
170,373.7548828125
150,152.2513885498
60,43.2523880005
150,148.3628082275
25,30.5382156372
300,294.5166320801
150,143.2948455811
100,88.8334121704
170,153.4124298096
115,104.7918930054
200,198.3014221191
45,76.1135635376
25,-23.4297409058
90,86.9863510132
25,-42.4183273315
70,76.6180343628
150,143.2948455811
225,176.8213043213
190,192.0284881592
135,137.1342773438
225,240.9571380615
50,103.0029373169
100,94.5957260132
65,56.1265640259
250,250.7931060791
1000,952.6185913086
1000,952.6185913086
200,163.0439147949
75,68.7301712036
180,174.9491424561
85,90.716178894
150,131.651184082
40,30.7218399048
145,133.0778198242
145,137.0774688721
100,110.9943161011
200,191.4315643311
200,189.5357055664
70,86.6376266479
120,124.2691268921
100,86.7141799927
110,106.6454238892
40,35.1489944458
85,239.7357330322
105,91.2353134155
30,56.0258865356
95,83.0283279419
40,33.1191177368
40,31.5816116333
30,27.6916885376
120,100.0422439575
150,140.7757568359
80,147.2546691895
120,116.1135940552
115,103.2718276978
85,93.4137496948
500,474.726776123
250,229.9895019531
100,219.1691589355
1090,1103.3138427734
1090,1107.1702880859
100,281.0089416504
300,279.4699401855
65,110.7971725464
150,147.4609375
800,822.9922485352
135,150.3984222412
45,74.7645339966
95,224.3084564209
100,96.0053482056
160,187.811416626
125,141.4033966064
250,250.7931060791
100,93.1475906372
180,201.1684265137
200,175.96534729
200,198.2855224609
250,262.5128479004
45,36.8782119751
250,238.6740264893
100,186.5520019531
1200,1143.5401611328
150,138.2917785645
65,62.8784561157
200,385.2791442871
215,190.3446655273
70,75.6725540161
110,116.1999282837
80,77.467414856
75,80.3572921753
40,29.6647415161
30,43.2233963013
150,162.404510498
150,135.9731292725
150,135.3125152588
100,92.565864563
125,134.7293243408
325,382.7105712891
70,106.8299331665
80,71.2119522095
500,510.9962463379
150,147.4449615479
35,54.3097305298
95,89.5021591187
170,164.8940582275
125,159.3995819092
250,242.9404144287
75,98.4657211304
35,67.998008728
50,33.5855789185
65,57.6686477661
145,146.0959320068
175,197.6145324707
145,158.9362487793
70,62.9958267212
60,98.1463851929
1600,1411.3530273438
150,141.6103515625
160,158.5446014404
65,167.7581939697
100,103.6516799927
50,42.0102920532
315,343.0679931641
95,89.5021591187
175,166.1347961426
150,135.0073852539
175,164.8940582275
250,228.9314880371
325,389.9978027344
100,88.8334121704
430,445.6133117676
80,79.1750259399
175,209.5691070557
50,48.9220809937
300,267.5453796387
200,234.2019958496
50,92.7208480835
300,254.3612670898
100,96.0978012085
430,445.6133117676
2000,2107.5180664062
200,218.0259246826
60,52.9559555054
455,477.2680053711
30,63.2066574097
30,63.2066574097
120,126.6224594116
75,150.1934967041
85,85.6006240845
45,36.8782119751
50,35.9819412231
50,38.3792495728
25,61.0874252319
480,537.7677001953
235,256.7614746094
130,458.056640625
75,65.2757949829
400,371.9473571777
75,69.0778579712
320,348.7303771973
250,246.892578125
70,64.921836853
100,108.8985519409
40,152.7014770508
100,98.3622512817
160,139.8549957275
55,115.3996353149
30,59.4504318237
100,213.6374664307
175,186.0297393799
100,275.7546691895
500,501.6138305664
565,408.5510253906
125,122.5208358765
60,129.7331542969
100,96.4663925171
250,244.0443878174
35,35.6514358521
5385,5431.1801757812
120,98.1463851929
430,444.2348327637
900,786.9946899414
320,357.371307373
500,495.2720947266
70,101.7818832397
50,38.1838760376
80,65.4113693237
205,244.9340057373
90,77.1766586304
80,67.1716537476
55,38.2538223267
65,113.9146957397
35,104.2660751343
85,77.1766586304
100,100.1834182739
990,987.5149536133
285,247.460357666
310,282.4864501953
375,392.2295227051
20,36.5424880981
250,210.5875854492
185,185.0892333984
1300,1329.8686523438
540,592.0446777344
1900,1724.9097900391
800,787.9965209961
1170,1135.8791503906
50,39.1591873169
100,96.0978012085
75,65.5104751587
100,79.8428268433
70,63.2703018188
115,140.9406280518
160,140.6250457764
40,78.2380599976
150,145.2191162109
115,107.171836853
150,143.7550048828
150,147.3383483887
150,145.2191162109
150,145.2191162109
150,147.3383483887
150,145.2191162109
150,147.4374694824
150,147.3383483887
115,107.270942688
230,233.5079040527
180,201.1843261719
75,96.8296737671
275,292.0126037598
105,89.0123672485
170,157.911605835
170,158.0107269287
165,157.911605835
190,158.0107269287
175,157.911605835
190,167.0237426758
100,95.2939987183
20,36.5424880981
115,98.0472640991
125,155.9313201904
200,189.1455841064
220,215.1981201172
50,37.0399551392
50,85.799659729
35,34.6925430298
60,45.162147522
220,197.8280181885
190,170.3572845459
190,170.4563903809
175,173.3505401611
190,170.4563903809
170,177.3501739502
190,170.3572845459
190,170.4563903809
100,108.0361099243
210,176.4911651611
650,680.5331420898
90,102.6333847046
150,131.6318206787
85,82.5407791138
80,63.391242981
200,173.894241333
115,132.8072967529
95,88.9377212524
30,27.7908096313
700,795.8174438477
160,189.6024169922
35,76.1475753784
75,62.3341598511
170,306.1767578125
850,790.9822387695
70,67.6151199341
200,194.9769439697
4360,4168.3208007812
1090,1091.2030029297
55,40.0366897583
700,624.0339355469
65,61.1369247437
500,512.8764648438
100,88.7343063354
1000,984.2262573242
1000,984.2262573242
65,66.4458389282
120,114.3909378052
80,78.1389541626
40,28.2263565063
85,141.7897186279
250,240.821182251
195,163.0439147949
10,30.2083206177
350,365.4587097168
200,210.0322570801
200,227.125
50,82.4732437134
110,128.5173950195
125,135.2185668945
1200,941.2269897461
90,84.4613418579
90,89.5021591187
75,78.043510437
130,382.4801330566
100,87.737739563
120,154.5537719727
70,83.1297225952
275,297.9756774902
95,241.256362915
100,90.3755111694
450,449.826965332
35,68.3693466187
250,283.8444824219
90,80.7440261841
30,72.9284744263
60,52.4005813599
1000,979.2127685547
90,93.5128555298
350,378.545501709
125,124.3532028198
50,146.473449707
1400,1434.9377441406
35,137.1920318604
185,164.3380432129
45,74.6654281616
50,127.1678695679
90,104.9250411987
305,308.4486083984
90,94.4345474243
600,655.5924682617
120,117.246635437
180,202.2699279785
300,297.4823913574
200,186.0674438477
80,72.7675857544
350,383.6979980469
120,92.0169448853
250,242.9404144287
115,191.9364318848
120,96.54322052
170,208.1906280518
90,86.3012161255
250,268.915435791
50,38.1011734009
40,111.611579895
1090,944.7427368164
380,407.6776123047
50,36.2880020142
275,305.6566467285
80,86.7263565063
55,74.6028213501
150,174.6141967773
100,96.0621261597
50,37.0399551392
60,46.9276046753
260,267.4513244629
250,252.5960998535
200,190.3816223145
150,133.4479370117
195,201.1819000244
300,285.9523925781
185,188.5317840576
120,127.9874649048
150,137.0631713867
500,456.8719177246
450,385.0081176758
90,103.5465621948
100,90.6228103638
110,105.3472671509
100,101.1996231079
135,152.3643951416
130,141.9580230713
220,623.3881835938
65,109.8602218628
50,87.737739563
60,100.8065872192
70,61.6513900757
160,175.9917755127
15,73.1619644165
165,446.8284606934
55,141.3574829102
170,164.8940582275
75,81.8993911743
30,16.6889724731
100,107.7367324829
50,36.0810623169
35,72.8956222534
95,98.0641860962
40,86.0116195679
105,101.1589279175
110,130.7062835693
190,185.5090789795
115,110.7296066284
50,128.9455108643
60,98.1463851929
300,293.5577087402
100,123.9512405396
2750,2823.2568359375
55,48.0690383911
950,975.5922241211
125,124.3532028198
60,94.2684249878
35,62.3113937378
165,199.0681915283
50,-23.2686080933
95,89.5021591187
195,667.5905151367
120,117.9583053589
150,149.0081939697
50,40.7013015747
250,259.8032836914
120,101.7085952759
100,98.9481735229
95,87.638633728
70,123.0522079468
100,235.6982879639
375,342.4234924316
85,80.2547988892
350,330.2269592285
60,101.8077011108
170,198.8155517578
170,198.8155517578
100,194.6077728271
400,392.443359375
245,244.1120605469
245,244.1120605469
225,233.705368042
100,186.8137512207
70,78.8209915161
150,162.5036315918
50,85.0765609741
45,84.9864883423
40,77.7103500366
1300,1207.2062988281
150,147.2375640869
95,241.256362915
40,34.6378250122
85,209.8926086426
125,121.5619277954
40,79.1750259399
45,82.7898330688
105,90.3755111694
100,90.2764053345
125,124.9092178345
160,158.5446014404
150,151.9834899902
155,131.696685791
170,142.518081665
180,191.6016693115
25,52.8409042358
200,189.12840271
45,191.4866943359
100,167.2645111084
750,773.2848510742
250,295.0504760742
100,104.0849227905
100,154.5805664062
100,91.7229690552
130,136.2913970947
200,199.7615356445
170,184.1600494385
70,69.25756073
45,30.4812698364
250,252.5960998535
710,718.1781005859
290,299.4227905273
125,108.3529129028
90,87.8597335815
45,30.5803909302
135,123.9524002075
150,141.9582519531
65,50.4538345337
1100,1109.3647460938
140,143.6734008789
85,80.8939743042
90,82.634727478
90,82.7338485718
90,84.7539749146
90,82.634727478
80,60.7747116089
500,546.2849731445
200,209.2237091064
20,26.8318862915
160,187.8158111572
30,28.9511184692
130,145.7734527588
30,29.2291946411
130,145.8725585938
4110,4225.3647460938
180,211.7579956055
20,27.0773086548
80,188.6488494873
300,321.7136230469
55,43.693611145
120,131.9276123047
130,157.7280578613
1250,1235.8439941406
80,60.7747116089
150,133.0793609619
115,125.6915817261
100,87.6730880737
100,106.7102279663
45,35.5499954224
95,84.4053573608
205,198.0693054199
160,131.6249847412
75,65.419960022
75,58.8788528442
225,282.7950134277
650,604.7543334961
150,133.1784667969
150,133.4479370117
45,140.6134490967
1910,1985.7817382812
4960,5097.1616210938
175,164.8940582275
300,302.9569091797
25,29.2291946411
100,100.9355545044
100,100.8364486694
300,348.3768310547
75,59.9368667603
650,597.8265991211
80,72.4987411499
500,491.3715515137
125,141.736328125
100,100.8364486694
190,190.8137664795
450,442.7951965332
50,88.9984512329
90,84.4613418579
125,129.3665924072
80,80.9404830933
250,276.4148864746
225,278.6834716797
160,149.3465423584
175,174.5451660156
35,47.4600601196
35,49.5792922974
35,50.9019393921
20,67.6991043091
680,648.9375
35,27.5629348755
500,493.8936157227
25,25.7748184204
115,124.8518295288
115,124.9509506226
115,126.9710769653
115,126.9710769653
400,431.1859130859
150,160.9613800049
100,101.1294784546
160,312.9797058105
65,108.9013137817
175,188.9503479004
50,44.8606643677
220,213.0092315674
25,91.3711166382
70,76.4793930054
65,106.2401351929
100,148.1702270508
100,96.7507705688
140,150.3811798096
750,808.2322387695
90,81.8819198608
195,178.388885498
90,84.4333877563
30,27.2424087524
30,-2.3122479916
110,105.5841903687
60,72.122215271
30,16.6889724731
70,57.0311508179
155,158.5166778564
400,303.2519836426
75,85.0548477173
55,85.4669876099
30,59.9972610474
90,278.1544799805
325,162.9417877197
325,162.9417877197
275,262.5919799805
50,37.0399551392
250,238.7740631104
200,162.7554016113
75,80.747428894
175,162.5194091797
70,76.2415237427
45,86.6683883667
70,81.2382583618
65,106.3392410278
1500,1404.0711669922
40,34.7369155884
200,164.4950866699
35,47.4600601196
100,93.0120162964
150,159.3995819092
65,56.1265640259
1000,986.5056762695
75,61.9969406128
1635,1849.6851806641
85,94.5336532593
250,239.0025177002
50,54.7043991089
200,196.0966339111
200,188.1866760254
200,189.1532287598
350,324.7911071777
200,196.0966339111
135,145.1777191162
135,145.1777191162
70,63.7706222534
45,34.2420425415
55,35.7574234009
80,181.5921173096
50,40.0961685181
225,207.7330932617
40,33.1191177368
